,casos_2614857,casos_est_2614857,casos_est_min_2614857,casos_est_max_2614857,p_rt1_2614857,p_inc100k_2614857,temp_min_2614857,temp_max_2614857,umid_min_2614857,pressao_min_2614857,casos_2614709,casos_est_2614709,casos_est_min_2614709,casos_est_max_2614709,p_rt1_2614709,p_inc100k_2614709,temp_min_2614709,temp_max_2614709,umid_min_2614709,pressao_min_2614709,casos_2601805,casos_est_2601805,casos_est_min_2601805,casos_est_max_2601805,p_rt1_2601805,p_inc100k_2601805,temp_min_2601805,temp_max_2601805,umid_min_2601805,pressao_min_2601805,casos_2605608,casos_est_2605608,casos_est_min_2605608,casos_est_max_2605608,p_rt1_2605608,p_inc100k_2605608,temp_min_2605608,temp_max_2605608,umid_min_2605608,pressao_min_2605608,casos_2604007,casos_est_2604007,casos_est_min_2604007,casos_est_max_2604007,p_rt1_2604007,p_inc100k_2604007,temp_min_2604007,temp_max_2604007,umid_min_2604007,pressao_min_2604007,casos_2608453,casos_est_2608453,casos_est_min_2608453,casos_est_max_2608453,p_rt1_2608453,p_inc100k_2608453,temp_min_2608453,temp_max_2608453,umid_min_2608453,pressao_min_2608453,casos_2611606,casos_est_2611606,casos_est_min_2611606,casos_est_max_2611606,p_rt1_2611606,p_inc100k_2611606,temp_min_2611606,temp_max_2611606,umid_min_2611606,pressao_min_2611606,casos_2607950,casos_est_2607950,casos_est_min_2607950,casos_est_max_2607950,p_rt1_2607950,p_inc100k_2607950,temp_min_2607950,temp_max_2607950,umid_min_2607950,pressao_min_2607950,casos_2611408,casos_est_2611408,casos_est_min_2611408,casos_est_max_2611408,p_rt1_2611408,p_inc100k_2611408,temp_min_2611408,temp_max_2611408,umid_min_2611408,pressao_min_2611408,casos_2606200,casos_est_2606200,casos_est_min_2606200,casos_est_max_2606200,p_rt1_2606200,p_inc100k_2606200,temp_min_2606200,temp_max_2606200,umid_min_2606200,pressao_min_2606200,casos_2616183,casos_est_2616183,casos_est_min_2616183,casos_est_max_2616183,p_rt1_2616183,p_inc100k_2616183,temp_min_2616183,temp_max_2616183,umid_min_2616183,pressao_min_2616183,casos_2615508,casos_est_2615508,casos_est_min_2615508,casos_est_max_2615508,p_rt1_2615508,p_inc100k_2615508,temp_min_2615508,temp_max_2615508,umid_min_2615508,pressao_min_2615508,casos_2613800,casos_est_2613800,casos_est_min_2613800,casos_est_max_2613800,p_rt1_2613800,p_inc100k_2613800,temp_min_2613800,temp_max_2613800,umid_min_2613800,pressao_min_2613800
2017-05-14,0,0.0,0,0,0.5,0.0,22.285714285714285,24.714285714285715,85.14285714285714,1013.1428571428571,0,0.0,0,0,0.5,0.0,22.285714285714285,24.714285714285715,85.14285714285714,1013.1428571428571,0,0.0,0,0,0.5,0.0,20.833333333333332,23.0,85.0,1013.8333333333334,0,0.0,0,0,0.5,0.0,20.833333333333332,23.0,85.0,1013.8333333333334,0,0.0,0,0,0.5,0.0,24.428571428571427,26.428571428571427,83.42857142857143,1011.5714285714286,0,0.0,0,0,0.5,0.0,20.833333333333332,23.0,85.0,1013.8333333333334,0,0.0,0,0.0,0.0,0.0,24.428571428571427,26.428571428571427,83.42857142857143,1011.5714285714286,0,0.0,0,0,0.5,0.0,22.285714285714285,24.714285714285715,85.14285714285714,1013.1428571428571,0,0.0,0,0,0.5,0.0,24.428571428571427,26.428571428571427,83.42857142857143,1011.5714285714286,0,0.0,0,0,0.5,0.0,24.428571428571427,26.428571428571427,83.42857142857143,1011.5714285714286,0,0.0,0,0,0.5,0.0,20.833333333333332,23.0,85.0,1013.8333333333334,0,0.0,0,0,0.5,0.0,24.428571428571427,26.428571428571427,83.42857142857143,1011.5714285714286,0,0.0,0,0,0.5,0.0,20.833333333333332,23.0,85.0,1013.8333333333334
2017-05-21,0,0.0,0,0,0.5,0.0,23.0,25.714285714285715,86.28571428571429,1012.5714285714286,0,0.0,0,0,0.5,0.0,23.0,25.714285714285715,86.28571428571429,1012.5714285714286,0,0.0,0,0,0.5,0.0,22.285714285714285,24.142857142857142,86.28571428571429,1014.0,0,0.0,0,0,0.5,0.0,22.285714285714285,24.142857142857142,86.28571428571429,1014.0,0,0.0,0,0,0.5,0.0,25.428571428571427,28.0,77.28571428571429,1011.7142857142857,0,0.0,0,0,0.5,0.0,22.285714285714285,24.142857142857142,86.28571428571429,1014.0,0,0.0,0,0.0,0.0,0.0,25.428571428571427,28.0,77.28571428571429,1011.7142857142857,0,0.0,0,0,0.5,0.0,23.0,25.714285714285715,86.28571428571429,1012.5714285714286,0,0.0,0,0,0.5,0.0,25.428571428571427,28.0,77.28571428571429,1011.7142857142857,0,0.0,0,0,0.5,0.0,25.428571428571427,28.0,77.28571428571429,1011.7142857142857,0,0.0,0,0,0.5,0.0,22.285714285714285,24.142857142857142,86.28571428571429,1014.0,0,0.0,0,0,0.5,0.0,25.428571428571427,28.0,77.28571428571429,1011.7142857142857,0,0.0,0,0,0.5,0.0,22.285714285714285,24.142857142857142,86.28571428571429,1014.0
2017-05-28,0,0.0,0,0,0.5,0.0,23.142857142857142,23.857142857142858,93.14285714285714,753.2857142857143,0,0.0,0,0,0.5,0.0,23.142857142857142,23.857142857142858,93.14285714285714,753.2857142857143,0,0.0,0,0,0.5,0.0,21.285714285714285,22.428571428571427,90.71428571428571,1015.7142857142857,0,0.0,0,0,0.5,0.0,21.285714285714285,22.428571428571427,90.71428571428571,1015.7142857142857,0,0.0,0,0,0.5,0.0,24.285714285714285,25.428571428571427,88.71428571428571,1013.1428571428571,0,0.0,0,0,0.5,0.0,21.285714285714285,22.428571428571427,90.71428571428571,1015.7142857142857,0,0.0,0,0.0,0.0,0.0,24.285714285714285,25.428571428571427,88.71428571428571,1013.1428571428571,0,0.0,0,0,0.5,0.0,23.142857142857142,23.857142857142858,93.14285714285714,753.2857142857143,0,0.0,0,0,0.5,0.0,24.285714285714285,25.428571428571427,88.71428571428571,1013.1428571428571,0,0.0,0,0,0.5,0.0,24.285714285714285,25.428571428571427,88.71428571428571,1013.1428571428571,0,0.0,0,0,0.5,0.0,21.285714285714285,22.428571428571427,90.71428571428571,1015.7142857142857,0,0.0,0,0,0.5,0.0,24.285714285714285,25.428571428571427,88.71428571428571,1013.1428571428571,0,0.0,0,0,0.5,0.0,21.285714285714285,22.428571428571427,90.71428571428571,1015.7142857142857
2017-06-04,0,0.0,0,0,0.5,0.0,22.571428571428573,24.142857142857142,88.0,1015.0,0,0.0,0,0,0.5,0.0,22.571428571428573,24.142857142857142,88.0,1015.0,0,0.0,0,0,0.5,0.0,21.428571428571427,21.857142857142858,93.14285714285714,1016.4285714285714,0,0.0,0,0,0.5,0.0,21.428571428571427,21.857142857142858,93.14285714285714,1016.4285714285714,0,0.0,0,0,0.5,0.0,24.142857142857142,25.142857142857142,87.42857142857143,1013.8571428571429,0,0.0,0,0,0.5,0.0,21.428571428571427,21.857142857142858,93.14285714285714,1016.4285714285714,0,0.0,0,0.0,0.0,0.0,24.142857142857142,25.142857142857142,87.42857142857143,1013.8571428571429,0,0.0,0,0,0.5,0.0,22.571428571428573,24.142857142857142,88.0,1015.0,0,0.0,0,0,0.5,0.0,24.142857142857142,25.142857142857142,87.42857142857143,1013.8571428571429,0,0.0,0,0,0.5,0.0,24.142857142857142,25.142857142857142,87.42857142857143,1013.8571428571429,0,0.0,0,0,0.5,0.0,21.428571428571427,21.857142857142858,93.14285714285714,1016.4285714285714,0,0.0,0,0,0.5,0.0,24.142857142857142,25.142857142857142,87.42857142857143,1013.8571428571429,0,0.0,0,0,0.5,0.0,21.428571428571427,21.857142857142858,93.14285714285714,1016.4285714285714
2017-06-11,0,0.0,0,0,0.5,0.0,22.285714285714285,23.428571428571427,92.42857142857143,1014.2857142857143,0,0.0,0,0,0.5,0.0,22.285714285714285,23.428571428571427,92.42857142857143,1014.2857142857143,0,0.0,0,0,0.5,0.0,20.857142857142858,21.571428571428573,93.14285714285714,1015.2857142857143,0,0.0,0,0,0.5,0.0,20.857142857142858,21.571428571428573,93.14285714285714,1015.2857142857143,0,0.0,0,0,0.5,0.0,24.714285714285715,26.428571428571427,73.57142857142857,1013.1428571428571,0,0.0,0,0,0.5,0.0,20.857142857142858,21.571428571428573,93.14285714285714,1015.2857142857143,0,0.0,0,0.0,0.0,0.0,24.714285714285715,26.428571428571427,73.57142857142857,1013.1428571428571,0,0.0,0,0,0.5,0.0,22.285714285714285,23.428571428571427,92.42857142857143,1014.2857142857143,0,0.0,0,0,0.5,0.0,24.714285714285715,26.428571428571427,73.57142857142857,1013.1428571428571,0,0.0,0,0,0.5,0.0,24.714285714285715,26.428571428571427,73.57142857142857,1013.1428571428571,0,0.0,0,0,0.5,0.0,20.857142857142858,21.571428571428573,93.14285714285714,1015.2857142857143,0,0.0,0,0,0.5,0.0,24.714285714285715,26.428571428571427,73.57142857142857,1013.1428571428571,0,0.0,0,0,0.5,0.0,20.857142857142858,21.571428571428573,93.14285714285714,1015.2857142857143
2017-06-18,0,0.0,0,0,0.5,0.0,21.571428571428573,23.571428571428573,86.57142857142857,1015.2857142857143,0,0.0,0,0,0.5,0.0,21.571428571428573,23.571428571428573,86.57142857142857,1015.2857142857143,0,0.0,0,0,0.5,0.0,20.285714285714285,21.857142857142858,85.71428571428571,1016.1428571428571,0,0.0,0,0,0.5,0.0,20.285714285714285,21.857142857142858,85.71428571428571,1016.1428571428571,0,0.0,0,0,0.5,0.0,23.0,26.142857142857142,77.57142857142857,1013.8571428571429,0,0.0,0,0,0.5,0.0,20.285714285714285,21.857142857142858,85.71428571428571,1016.1428571428571,0,0.0,0,0.0,0.0,0.0,23.0,26.142857142857142,77.57142857142857,1013.8571428571429,0,0.0,0,0,0.5,0.0,21.571428571428573,23.571428571428573,86.57142857142857,1015.2857142857143,0,0.0,0,0,0.5,0.0,23.0,26.142857142857142,77.57142857142857,1013.8571428571429,0,0.0,0,0,0.5,0.0,23.0,26.142857142857142,77.57142857142857,1013.8571428571429,0,0.0,0,0,0.5,0.0,20.285714285714285,21.857142857142858,85.71428571428571,1016.1428571428571,0,0.0,0,0,0.5,0.0,23.0,26.142857142857142,77.57142857142857,1013.8571428571429,0,0.0,0,0,0.5,0.0,20.285714285714285,21.857142857142858,85.71428571428571,1016.1428571428571
2017-06-25,0,0.0,0,0,0.5,0.0,22.0,23.428571428571427,89.28571428571429,884.2857142857143,0,0.0,0,0,0.5,0.0,22.0,23.428571428571427,89.28571428571429,884.2857142857143,0,0.0,0,0,0.5,0.0,20.428571428571427,20.857142857142858,92.28571428571429,1015.8571428571429,0,0.0,0,0,0.5,0.0,20.428571428571427,20.857142857142858,92.28571428571429,1015.8571428571429,0,0.0,0,0,0.5,0.0,23.714285714285715,25.857142857142858,78.14285714285714,1013.2857142857143,0,0.0,0,0,0.5,0.0,20.428571428571427,20.857142857142858,92.28571428571429,1015.8571428571429,0,0.0,0,0.0,0.0,0.0,23.714285714285715,25.857142857142858,78.14285714285714,1013.2857142857143,0,0.0,0,0,0.5,0.0,22.0,23.428571428571427,89.28571428571429,884.2857142857143,0,0.0,0,0,0.5,0.0,23.714285714285715,25.857142857142858,78.14285714285714,1013.2857142857143,0,0.0,0,0,0.5,0.0,23.714285714285715,25.857142857142858,78.14285714285714,1013.2857142857143,0,0.0,0,0,0.5,0.0,20.428571428571427,20.857142857142858,92.28571428571429,1015.8571428571429,0,0.0,0,0,0.5,0.0,23.714285714285715,25.857142857142858,78.14285714285714,1013.2857142857143,0,0.0,0,0,0.5,0.0,20.428571428571427,20.857142857142858,92.28571428571429,1015.8571428571429
2017-07-02,0,0.0,0,0,0.5,0.0,21.857142857142858,23.428571428571427,87.57142857142857,885.2857142857143,0,0.0,0,0,0.5,0.0,21.857142857142858,23.428571428571427,87.57142857142857,885.2857142857143,0,0.0,0,0,0.5,0.0,20.428571428571427,21.142857142857142,90.0,1016.8571428571429,0,0.0,0,0,0.5,0.0,20.428571428571427,21.142857142857142,90.0,1016.8571428571429,0,0.0,0,0,0.5,0.0,23.714285714285715,24.571428571428573,88.0,1014.2857142857143,0,0.0,0,0,0.5,0.0,20.428571428571427,21.142857142857142,90.0,1016.8571428571429,0,0.0,0,0.0,0.0,0.0,23.714285714285715,24.571428571428573,88.0,1014.2857142857143,0,0.0,0,0,0.5,0.0,21.857142857142858,23.428571428571427,87.57142857142857,885.2857142857143,0,0.0,0,0,0.5,0.0,23.714285714285715,24.571428571428573,88.0,1014.2857142857143,0,0.0,0,0,0.5,0.0,23.714285714285715,24.571428571428573,88.0,1014.2857142857143,0,0.0,0,0,0.5,0.0,20.428571428571427,21.142857142857142,90.0,1016.8571428571429,0,0.0,0,0,0.5,0.0,23.714285714285715,24.571428571428573,88.0,1014.2857142857143,0,0.0,0,0,0.5,0.0,20.428571428571427,21.142857142857142,90.0,1016.8571428571429
2017-07-09,0,0.0,0,0,0.5,0.0,21.142857142857142,22.714285714285715,83.71428571428571,756.0,0,0.0,0,0,0.5,0.0,21.142857142857142,22.714285714285715,83.71428571428571,756.0,0,0.0,0,0,0.5,0.0,19.428571428571427,19.857142857142858,90.57142857142857,1018.1428571428571,0,0.0,0,0,0.5,0.0,19.428571428571427,19.857142857142858,90.57142857142857,1018.1428571428571,0,0.0,0,0,0.5,0.0,22.714285714285715,23.857142857142858,87.28571428571429,1016.0,0,0.0,0,0,0.5,0.0,19.428571428571427,19.857142857142858,90.57142857142857,1018.1428571428571,0,0.0,0,0.0,0.0,0.0,22.714285714285715,23.857142857142858,87.28571428571429,1016.0,0,0.0,0,0,0.5,0.0,21.142857142857142,22.714285714285715,83.71428571428571,756.0,0,0.0,0,0,0.5,0.0,22.714285714285715,23.857142857142858,87.28571428571429,1016.0,0,0.0,0,0,0.5,0.0,22.714285714285715,23.857142857142858,87.28571428571429,1016.0,0,0.0,0,0,0.5,0.0,19.428571428571427,19.857142857142858,90.57142857142857,1018.1428571428571,0,0.0,0,0,0.5,0.0,22.714285714285715,23.857142857142858,87.28571428571429,1016.0,0,0.0,0,0,0.5,0.0,19.428571428571427,19.857142857142858,90.57142857142857,1018.1428571428571
2017-07-16,0,0.0,0,0,0.5,0.0,19.857142857142858,22.142857142857142,83.85714285714286,886.5714285714286,0,0.0,0,0,0.5,0.0,19.857142857142858,22.142857142857142,83.85714285714286,886.5714285714286,0,0.0,0,0,0.5,0.0,19.0,19.714285714285715,87.57142857142857,1018.0,0,0.0,0,0,0.5,0.0,19.0,19.714285714285715,87.57142857142857,1018.0,0,0.0,0,0,0.5,0.0,23.714285714285715,25.285714285714285,72.71428571428571,1015.5714285714286,0,0.0,0,0,0.5,0.0,19.0,19.714285714285715,87.57142857142857,1018.0,0,0.0,0,0.0,0.0,0.0,23.714285714285715,25.285714285714285,72.71428571428571,1015.5714285714286,0,0.0,0,0,0.5,0.0,19.857142857142858,22.142857142857142,83.85714285714286,886.5714285714286,0,0.0,0,0,0.5,0.0,23.714285714285715,25.285714285714285,72.71428571428571,1015.5714285714286,0,0.0,0,0,0.5,0.0,23.714285714285715,25.285714285714285,72.71428571428571,1015.5714285714286,0,0.0,0,0,0.5,0.0,19.0,19.714285714285715,87.57142857142857,1018.0,0,0.0,0,0,0.5,0.0,23.714285714285715,25.285714285714285,72.71428571428571,1015.5714285714286,0,0.0,0,0,0.5,0.0,19.0,19.714285714285715,87.57142857142857,1018.0
2017-07-23,0,0.0,0,0,0.5,0.0,20.714285714285715,21.857142857142858,81.71428571428571,755.5714285714286,0,0.0,0,0,0.5,0.0,20.714285714285715,21.857142857142858,81.71428571428571,755.5714285714286,0,0.0,0,0,0.5,0.0,19.142857142857142,19.857142857142858,91.42857142857143,1018.1428571428571,0,0.0,0,0,0.5,0.0,19.142857142857142,19.857142857142858,91.42857142857143,1018.1428571428571,0,0.0,0,0,0.5,0.0,23.0,23.714285714285715,87.42857142857143,1015.7142857142857,0,0.0,0,0,0.5,0.0,19.142857142857142,19.857142857142858,91.42857142857143,1018.1428571428571,0,0.0,0,0.0,0.0,0.0,23.0,23.714285714285715,87.42857142857143,1015.7142857142857,0,0.0,0,0,0.5,0.0,20.714285714285715,21.857142857142858,81.71428571428571,755.5714285714286,0,0.0,0,0,0.5,0.0,23.0,23.714285714285715,87.42857142857143,1015.7142857142857,0,0.0,0,0,0.5,0.0,23.0,23.714285714285715,87.42857142857143,1015.7142857142857,0,0.0,0,0,0.5,0.0,19.142857142857142,19.857142857142858,91.42857142857143,1018.1428571428571,0,0.0,0,0,0.5,0.0,23.0,23.714285714285715,87.42857142857143,1015.7142857142857,0,0.0,0,0,0.5,0.0,19.142857142857142,19.857142857142858,91.42857142857143,1018.1428571428571
2017-07-30,0,0.0,0,0,0.5,0.0,21.285714285714285,22.714285714285715,84.57142857142857,1018.1428571428571,0,0.0,0,0,0.5,0.0,21.285714285714285,22.714285714285715,84.57142857142857,1018.1428571428571,0,0.0,0,0,0.5,0.0,19.0,19.571428571428573,91.57142857142857,1018.7142857142857,0,0.0,0,0,0.5,0.0,19.0,19.571428571428573,91.57142857142857,1018.7142857142857,0,0.0,0,0,0.5,0.0,22.857142857142858,24.285714285714285,81.28571428571429,1016.5714285714286,0,0.0,0,0,0.5,0.0,19.0,19.571428571428573,91.57142857142857,1018.7142857142857,0,0.0,0,0.0,0.0,0.0,22.857142857142858,24.285714285714285,81.28571428571429,1016.5714285714286,0,0.0,0,0,0.5,0.0,21.285714285714285,22.714285714285715,84.57142857142857,1018.1428571428571,0,0.0,0,0,0.5,0.0,22.857142857142858,24.285714285714285,81.28571428571429,1016.5714285714286,0,0.0,0,0,0.5,0.0,22.857142857142858,24.285714285714285,81.28571428571429,1016.5714285714286,0,0.0,0,0,0.5,0.0,19.0,19.571428571428573,91.57142857142857,1018.7142857142857,0,0.0,0,0,0.5,0.0,22.857142857142858,24.285714285714285,81.28571428571429,1016.5714285714286,0,0.0,0,0,0.5,0.0,19.0,19.571428571428573,91.57142857142857,1018.7142857142857
2017-08-06,0,0.0,0,0,0.5,0.0,19.714285714285715,21.142857142857142,92.42857142857143,1017.2857142857143,0,0.0,0,0,0.5,0.0,19.714285714285715,21.142857142857142,92.42857142857143,1017.2857142857143,0,0.0,0,0,0.5,0.0,19.142857142857142,19.857142857142858,91.42857142857143,1018.2857142857143,0,0.0,0,0,0.5,0.0,19.142857142857142,19.857142857142858,91.42857142857143,1018.2857142857143,0,0.0,0,0,0.5,0.0,22.285714285714285,24.0,85.71428571428571,1015.8571428571429,0,0.0,0,0,0.5,0.0,19.142857142857142,19.857142857142858,91.42857142857143,1018.2857142857143,0,0.0,0,0.0,0.0,0.0,22.285714285714285,24.0,85.71428571428571,1015.8571428571429,0,0.0,0,0,0.5,0.0,19.714285714285715,21.142857142857142,92.42857142857143,1017.2857142857143,0,0.0,0,0,0.5,0.0,22.285714285714285,24.0,85.71428571428571,1015.8571428571429,0,0.0,0,0,0.5,0.0,22.285714285714285,24.0,85.71428571428571,1015.8571428571429,0,0.0,0,0,0.5,0.0,19.142857142857142,19.857142857142858,91.42857142857143,1018.2857142857143,0,0.0,0,0,0.5,0.0,22.285714285714285,24.0,85.71428571428571,1015.8571428571429,0,0.0,0,0,0.5,0.0,19.142857142857142,19.857142857142858,91.42857142857143,1018.2857142857143
2017-08-13,0,0.0,0,0,0.5,0.0,20.0,21.714285714285715,87.28571428571429,1016.8571428571429,0,0.0,0,0,0.5,0.0,20.0,21.714285714285715,87.28571428571429,1016.8571428571429,0,0.0,0,0,0.5,0.0,18.714285714285715,20.142857142857142,86.57142857142857,1017.8571428571429,0,0.0,0,0,0.5,0.0,18.714285714285715,20.142857142857142,86.57142857142857,1017.8571428571429,0,0.0,0,0,0.5,0.0,23.285714285714285,24.714285714285715,80.57142857142857,1015.7142857142857,0,0.0,0,0,0.5,0.0,18.714285714285715,20.142857142857142,86.57142857142857,1017.8571428571429,0,0.0,0,0.0,0.0,0.0,23.285714285714285,24.714285714285715,80.57142857142857,1015.7142857142857,0,0.0,0,0,0.5,0.0,20.0,21.714285714285715,87.28571428571429,1016.8571428571429,0,0.0,0,0,0.5,0.0,23.285714285714285,24.714285714285715,80.57142857142857,1015.7142857142857,0,0.0,0,0,0.5,0.0,23.285714285714285,24.714285714285715,80.57142857142857,1015.7142857142857,0,0.0,0,0,0.5,0.0,18.714285714285715,20.142857142857142,86.57142857142857,1017.8571428571429,0,0.0,0,0,0.5,0.0,23.285714285714285,24.714285714285715,80.57142857142857,1015.7142857142857,0,0.0,0,0,0.5,0.0,18.714285714285715,20.142857142857142,86.57142857142857,1017.8571428571429
2017-08-20,0,0.0,0,0,0.5,0.0,20.142857142857142,21.285714285714285,90.57142857142857,884.7142857142857,0,0.0,0,0,0.5,0.0,20.142857142857142,21.285714285714285,90.57142857142857,884.7142857142857,0,0.0,0,0,0.5,0.0,19.0,19.857142857142858,89.0,1016.1428571428571,0,0.0,0,0,0.5,0.0,19.0,19.857142857142858,89.0,1016.1428571428571,0,0.0,0,0,0.5,0.0,22.571428571428573,23.428571428571427,75.42857142857143,1013.8571428571429,0,0.0,0,0,0.5,0.0,19.0,19.857142857142858,89.0,1016.1428571428571,0,0.0,0,0.0,0.0,0.0,22.571428571428573,23.428571428571427,75.42857142857143,1013.8571428571429,0,0.0,0,0,0.5,0.0,20.142857142857142,21.285714285714285,90.57142857142857,884.7142857142857,0,0.0,0,0,0.5,0.0,22.571428571428573,23.428571428571427,75.42857142857143,1013.8571428571429,0,0.0,0,0,0.5,0.0,22.571428571428573,23.428571428571427,75.42857142857143,1013.8571428571429,0,0.0,0,0,0.5,0.0,19.0,19.857142857142858,89.0,1016.1428571428571,0,0.0,0,0,0.5,0.0,22.571428571428573,23.428571428571427,75.42857142857143,1013.8571428571429,0,0.0,0,0,0.5,0.0,19.0,19.857142857142858,89.0,1016.1428571428571
2017-08-27,0,0.0,0,0,0.5,0.0,20.714285714285715,23.428571428571427,84.14285714285714,1016.2857142857143,0,0.0,0,0,0.5,0.0,20.714285714285715,23.428571428571427,84.14285714285714,1016.2857142857143,0,0.0,0,0,0.5,0.0,19.0,20.714285714285715,84.85714285714286,1016.8571428571429,0,0.0,0,0,0.5,0.0,19.0,20.714285714285715,84.85714285714286,1016.8571428571429,0,0.0,0,0,0.5,0.0,22.571428571428573,25.0,73.42857142857143,1014.8571428571429,0,0.0,0,0,0.5,0.0,19.0,20.714285714285715,84.85714285714286,1016.8571428571429,0,0.0,0,0.0,0.0,0.0,22.571428571428573,25.0,73.42857142857143,1014.8571428571429,0,0.0,0,0,0.5,0.0,20.714285714285715,23.428571428571427,84.14285714285714,1016.2857142857143,0,0.0,0,0,0.5,0.0,22.571428571428573,25.0,73.42857142857143,1014.8571428571429,0,0.0,0,0,0.5,0.0,22.571428571428573,25.0,73.42857142857143,1014.8571428571429,0,0.0,0,0,0.5,0.0,19.0,20.714285714285715,84.85714285714286,1016.8571428571429,0,0.0,0,0,0.5,0.0,22.571428571428573,25.0,73.42857142857143,1014.8571428571429,0,0.0,0,0,0.5,0.0,19.0,20.714285714285715,84.85714285714286,1016.8571428571429
2017-09-03,0,0.0,0,0,0.5,0.0,20.142857142857142,22.0,87.42857142857143,886.8571428571429,0,0.0,0,0,0.5,0.0,20.142857142857142,22.0,87.42857142857143,886.8571428571429,0,0.0,0,0,0.5,0.0,18.714285714285715,20.0,87.42857142857143,1018.5714285714286,0,0.0,0,0,0.5,0.0,18.714285714285715,20.0,87.42857142857143,1018.5714285714286,0,0.0,0,0,0.5,0.0,22.571428571428573,24.428571428571427,69.28571428571429,1016.2857142857143,0,0.0,0,0,0.5,0.0,18.714285714285715,20.0,87.42857142857143,1018.5714285714286,0,0.0,0,0.0,0.0,0.0,22.571428571428573,24.428571428571427,69.28571428571429,1016.2857142857143,0,0.0,0,0,0.5,0.0,20.142857142857142,22.0,87.42857142857143,886.8571428571429,0,0.0,0,0,0.5,0.0,22.571428571428573,24.428571428571427,69.28571428571429,1016.2857142857143,0,0.0,0,0,0.5,0.0,22.571428571428573,24.428571428571427,69.28571428571429,1016.2857142857143,0,0.0,0,0,0.5,0.0,18.714285714285715,20.0,87.42857142857143,1018.5714285714286,0,0.0,0,0,0.5,0.0,22.571428571428573,24.428571428571427,69.28571428571429,1016.2857142857143,0,0.0,0,0,0.5,0.0,18.714285714285715,20.0,87.42857142857143,1018.5714285714286
2017-09-10,0,0.0,0,0,0.5,0.0,20.75,24.25,79.0,1016.75,0,0.0,0,0,0.5,0.0,20.75,24.25,79.0,1016.75,0,0.0,0,0,0.5,0.0,19.0,22.25,77.5,1017.0,0,0.0,0,0,0.5,0.0,19.0,22.25,77.5,1017.0,0,0.0,0,0,0.5,0.0,23.75,25.75,65.75,1015.25,0,0.0,0,0,0.5,0.0,19.0,22.25,77.5,1017.0,0,0.0,0,0.0,0.0,0.0,23.75,25.75,65.75,1015.25,0,0.0,0,0,0.5,0.0,20.75,24.25,79.0,1016.75,0,0.0,0,0,0.5,0.0,23.75,25.75,65.75,1015.25,0,0.0,0,0,0.5,0.0,23.75,25.75,65.75,1015.25,0,0.0,0,0,0.5,0.0,19.0,22.25,77.5,1017.0,0,0.0,0,0,0.5,0.0,23.75,25.75,65.75,1015.25,0,0.0,0,0,0.5,0.0,19.0,22.25,77.5,1017.0
2017-09-17,0,0.0,0,0,0.5,0.0,20.75,24.25,79.0,1016.75,0,0.0,0,0,0.5,0.0,20.75,24.25,79.0,1016.75,0,0.0,0,0,0.5,0.0,19.0,22.25,77.5,1017.0,0,0.0,0,0,0.5,0.0,19.0,22.25,77.5,1017.0,0,0.0,0,0,0.5,0.0,23.75,25.75,65.75,1015.25,0,0.0,0,0,0.5,0.0,19.0,22.25,77.5,1017.0,0,0.0,0,0.0,0.0,0.0,23.75,25.75,65.75,1015.25,0,0.0,0,0,0.5,0.0,20.75,24.25,79.0,1016.75,0,0.0,0,0,0.5,0.0,23.75,25.75,65.75,1015.25,0,0.0,0,0,0.5,0.0,23.75,25.75,65.75,1015.25,0,0.0,0,0,0.5,0.0,19.0,22.25,77.5,1017.0,0,0.0,0,0,0.5,0.0,23.75,25.75,65.75,1015.25,0,0.0,0,0,0.5,0.0,19.0,22.25,77.5,1017.0
2017-09-24,0,0.0,0,0,0.5,0.0,20.75,24.25,79.0,1016.75,0,0.0,0,0,0.5,0.0,20.75,24.25,79.0,1016.75,0,0.0,0,0,0.5,0.0,19.0,22.25,77.5,1017.0,0,0.0,0,0,0.5,0.0,19.0,22.25,77.5,1017.0,0,0.0,0,0,0.5,0.0,23.75,25.75,65.75,1015.25,0,0.0,0,0,0.5,0.0,19.0,22.25,77.5,1017.0,0,0.0,0,0.0,0.0,0.0,23.75,25.75,65.75,1015.25,0,0.0,0,0,0.5,0.0,20.75,24.25,79.0,1016.75,0,0.0,0,0,0.5,0.0,23.75,25.75,65.75,1015.25,0,0.0,0,0,0.5,0.0,23.75,25.75,65.75,1015.25,0,0.0,0,0,0.5,0.0,19.0,22.25,77.5,1017.0,0,0.0,0,0,0.5,0.0,23.75,25.75,65.75,1015.25,0,0.0,0,0,0.5,0.0,19.0,22.25,77.5,1017.0
