,casos_2503001,casos_est_2503001,casos_est_min_2503001,casos_est_max_2503001,p_rt1_2503001,p_inc100k_2503001,temp_min_2503001,temp_max_2503001,umid_min_2503001,pressao_min_2503001,casos_2512507,casos_est_2512507,casos_est_min_2512507,casos_est_max_2512507,p_rt1_2512507,p_inc100k_2512507,temp_min_2512507,temp_max_2512507,umid_min_2512507,pressao_min_2512507,casos_2517100,casos_est_2517100,casos_est_min_2517100,casos_est_max_2517100,p_rt1_2517100,p_inc100k_2517100,temp_min_2517100,temp_max_2517100,umid_min_2517100,pressao_min_2517100,casos_2507507,casos_est_2507507,casos_est_min_2507507,casos_est_max_2507507,p_rt1_2507507,p_inc100k_2507507,temp_min_2507507,temp_max_2507507,umid_min_2507507,pressao_min_2507507,casos_2506004,casos_est_2506004,casos_est_min_2506004,casos_est_max_2506004,p_rt1_2506004,p_inc100k_2506004,temp_min_2506004,temp_max_2506004,umid_min_2506004,pressao_min_2506004,casos_2504702,casos_est_2504702,casos_est_min_2504702,casos_est_max_2504702,p_rt1_2504702,p_inc100k_2504702,temp_min_2504702,temp_max_2504702,umid_min_2504702,pressao_min_2504702,casos_2512002,casos_est_2512002,casos_est_min_2512002,casos_est_max_2512002,p_rt1_2512002,p_inc100k_2512002,temp_min_2512002,temp_max_2512002,umid_min_2512002,pressao_min_2512002,casos_2504306,casos_est_2504306,casos_est_min_2504306,casos_est_max_2504306,p_rt1_2504306,p_inc100k_2504306,temp_min_2504306,temp_max_2504306,umid_min_2504306,pressao_min_2504306
2016-05-01,0,0.0,0,0,0.5,0.0,26.142857142857142,28.142857142857142,69.28571428571429,1010.7142857142857,0,0.0,0,0,0.5,0.0,21.857142857142858,23.285714285714285,83.71428571428571,1013.1428571428571,0,0.0,0,0,0.5,0.0,21.857142857142858,23.285714285714285,83.71428571428571,1013.1428571428571,0,0.0,0,0,0.5,0.0,26.142857142857142,28.142857142857142,69.28571428571429,1010.7142857142857,0,0.0,0,0,0.5,0.0,21.857142857142858,23.285714285714285,83.71428571428571,1013.1428571428571,0,0.0,0,0,0.5,0.0,21.857142857142858,23.285714285714285,83.71428571428571,1013.1428571428571,0,0.0,0,0,0.5,0.0,21.857142857142858,23.285714285714285,83.71428571428571,1013.1428571428571,0,0.0,0,0,0.5,0.0,21.857142857142858,23.285714285714285,83.71428571428571,1013.1428571428571
2016-05-08,0,0.0,0,0,0.5,0.0,23.857142857142858,25.857142857142858,77.71428571428571,882.5714285714286,0,0.0,0,0,0.5,0.0,21.25,22.5,88.25,1015.25,0,0.0,0,0,0.5,0.0,21.25,22.5,88.25,1015.25,0,0.0,0,0,0.5,0.0,23.857142857142858,25.857142857142858,77.71428571428571,882.5714285714286,0,0.0,0,0,0.5,0.0,21.25,22.5,88.25,1015.25,0,0.0,0,0,0.5,0.0,21.25,22.5,88.25,1015.25,0,0.0,0,0,0.5,0.0,21.25,22.5,88.25,1015.25,0,0.0,0,0,0.5,0.0,21.25,22.5,88.25,1015.25
2016-05-15,0,0.0,0,0,0.5,0.0,24.285714285714285,26.142857142857142,81.71428571428571,1013.1428571428571,0,0.0,0,0,0.5,0.0,21.333333333333332,23.333333333333332,86.0,1015.6666666666666,0,0.0,0,0,0.5,0.0,21.333333333333332,23.333333333333332,86.0,1015.6666666666666,0,0.0,0,0,0.5,0.0,24.285714285714285,26.142857142857142,81.71428571428571,1013.1428571428571,0,0.0,0,0,0.5,0.0,21.333333333333332,23.333333333333332,86.0,1015.6666666666666,0,0.0,0,0,0.5,0.0,21.333333333333332,23.333333333333332,86.0,1015.6666666666666,0,0.0,0,0,0.5,0.0,21.333333333333332,23.333333333333332,86.0,1015.6666666666666,0,0.0,0,0,0.5,0.0,21.333333333333332,23.333333333333332,86.0,1015.6666666666666
2016-05-22,0,0.0,0,0,0.5,0.0,24.428571428571427,27.0,70.71428571428571,883.5714285714286,0,0.0,0,0,0.5,0.0,20.333333333333332,22.333333333333332,85.16666666666667,1016.0,0,0.0,0,0,0.5,0.0,20.333333333333332,22.333333333333332,85.16666666666667,1016.0,0,0.0,0,0,0.5,0.0,24.428571428571427,27.0,70.71428571428571,883.5714285714286,0,0.0,0,0,0.5,0.0,20.333333333333332,22.333333333333332,85.16666666666667,1016.0,0,0.0,0,0,0.5,0.0,20.333333333333332,22.333333333333332,85.16666666666667,1016.0,0,0.0,0,0,0.5,0.0,20.333333333333332,22.333333333333332,85.16666666666667,1016.0,0,0.0,0,0,0.5,0.0,20.333333333333332,22.333333333333332,85.16666666666667,1016.0
2016-05-29,0,0.0,0,0,0.5,0.0,23.857142857142858,25.857142857142858,81.28571428571429,883.8571428571429,0,0.0,0,0,0.5,0.0,20.285714285714285,22.571428571428573,89.28571428571429,1016.1428571428571,0,0.0,0,0,0.5,0.0,20.285714285714285,22.571428571428573,89.28571428571429,1016.1428571428571,0,0.0,0,0,0.5,0.0,23.857142857142858,25.857142857142858,81.28571428571429,883.8571428571429,0,0.0,0,0,0.5,0.0,20.285714285714285,22.571428571428573,89.28571428571429,1016.1428571428571,0,0.0,0,0,0.5,0.0,20.285714285714285,22.571428571428573,89.28571428571429,1016.1428571428571,0,0.0,0,0,0.5,0.0,20.285714285714285,22.571428571428573,89.28571428571429,1016.1428571428571,0,0.0,0,0,0.5,0.0,20.285714285714285,22.571428571428573,89.28571428571429,1016.1428571428571
2016-06-05,0,0.0,0,0,0.5,0.0,24.142857142857142,25.571428571428573,76.85714285714286,1011.5714285714286,0,0.0,0,0,0.5,0.0,20.857142857142858,22.285714285714285,93.28571428571429,1014.4285714285714,0,0.0,0,0,0.5,0.0,20.857142857142858,22.285714285714285,93.28571428571429,1014.4285714285714,0,0.0,0,0,0.5,0.0,24.142857142857142,25.571428571428573,76.85714285714286,1011.5714285714286,0,0.0,0,0,0.5,0.0,20.857142857142858,22.285714285714285,93.28571428571429,1014.4285714285714,0,0.0,0,0,0.5,0.0,20.857142857142858,22.285714285714285,93.28571428571429,1014.4285714285714,0,0.0,0,0,0.5,0.0,20.857142857142858,22.285714285714285,93.28571428571429,1014.4285714285714,0,0.0,0,0,0.5,0.0,20.857142857142858,22.285714285714285,93.28571428571429,1014.4285714285714
2016-06-12,0,0.0,0,0,0.5,0.0,23.857142857142858,26.857142857142858,75.42857142857143,1014.4285714285714,0,0.0,0,0,0.5,0.0,21.5,23.166666666666668,85.83333333333333,1016.8333333333334,0,0.0,0,0,0.5,0.0,21.5,23.166666666666668,85.83333333333333,1016.8333333333334,0,0.0,0,0,0.5,0.0,23.857142857142858,26.857142857142858,75.42857142857143,1014.4285714285714,0,0.0,0,0,0.5,0.0,21.5,23.166666666666668,85.83333333333333,1016.8333333333334,0,0.0,0,0,0.5,0.0,21.5,23.166666666666668,85.83333333333333,1016.8333333333334,0,0.0,0,0,0.5,0.0,21.5,23.166666666666668,85.83333333333333,1016.8333333333334,0,0.0,0,0,0.5,0.0,21.5,23.166666666666668,85.83333333333333,1016.8333333333334
2016-06-19,0,0.0,0,0,0.5,0.0,22.571428571428573,25.285714285714285,73.42857142857143,1016.5714285714286,0,0.0,0,0,0.5,0.0,18.857142857142858,21.285714285714285,82.71428571428571,1018.7142857142857,0,0.0,0,0,0.5,0.0,18.857142857142858,21.285714285714285,82.71428571428571,1018.7142857142857,0,0.0,0,0,0.5,0.0,22.571428571428573,25.285714285714285,73.42857142857143,1016.5714285714286,0,0.0,0,0,0.5,0.0,18.857142857142858,21.285714285714285,82.71428571428571,1018.7142857142857,0,0.0,0,0,0.5,0.0,18.857142857142858,21.285714285714285,82.71428571428571,1018.7142857142857,0,0.0,0,0,0.5,0.0,18.857142857142858,21.285714285714285,82.71428571428571,1018.7142857142857,0,0.0,0,0,0.5,0.0,18.857142857142858,21.285714285714285,82.71428571428571,1018.7142857142857
2016-06-26,0,0.0,0,0,0.5,0.0,23.428571428571427,25.714285714285715,73.0,1015.1428571428571,0,0.0,0,0,0.5,0.0,19.714285714285715,21.857142857142858,83.85714285714286,1017.2857142857143,0,0.0,0,0,0.5,0.0,19.714285714285715,21.857142857142858,83.85714285714286,1017.2857142857143,0,0.0,0,0,0.5,0.0,23.428571428571427,25.714285714285715,73.0,1015.1428571428571,0,0.0,0,0,0.5,0.0,19.714285714285715,21.857142857142858,83.85714285714286,1017.2857142857143,0,0.0,0,0,0.5,0.0,19.714285714285715,21.857142857142858,83.85714285714286,1017.2857142857143,0,0.0,0,0,0.5,0.0,19.714285714285715,21.857142857142858,83.85714285714286,1017.2857142857143,0,0.0,0,0,0.5,0.0,19.714285714285715,21.857142857142858,83.85714285714286,1017.2857142857143
2016-07-03,0,0.0,0,0,0.5,0.0,24.857142857142858,26.571428571428573,59.714285714285715,1015.8571428571429,0,0.0,0,0,0.5,0.0,19.142857142857142,20.428571428571427,87.85714285714286,1018.5714285714286,0,0.0,0,0,0.5,0.0,19.142857142857142,20.428571428571427,87.85714285714286,1018.5714285714286,0,0.0,0,0,0.5,0.0,24.857142857142858,26.571428571428573,59.714285714285715,1015.8571428571429,0,0.0,0,0,0.5,0.0,19.142857142857142,20.428571428571427,87.85714285714286,1018.5714285714286,0,0.0,0,0,0.5,0.0,19.142857142857142,20.428571428571427,87.85714285714286,1018.5714285714286,0,0.0,0,0,0.5,0.0,19.142857142857142,20.428571428571427,87.85714285714286,1018.5714285714286,0,0.0,0,0,0.5,0.0,19.142857142857142,20.428571428571427,87.85714285714286,1018.5714285714286
2016-07-10,0,0.0,0,0,0.5,0.0,23.285714285714285,25.428571428571427,74.42857142857143,1016.2857142857143,0,0.0,0,0,0.5,0.0,19.571428571428573,22.0,83.14285714285714,1018.0,0,0.0,0,0,0.5,0.0,19.571428571428573,22.0,83.14285714285714,1018.0,0,0.0,0,0,0.5,0.0,23.285714285714285,25.428571428571427,74.42857142857143,1016.2857142857143,0,0.0,0,0,0.5,0.0,19.571428571428573,22.0,83.14285714285714,1018.0,0,0.0,0,0,0.5,0.0,19.571428571428573,22.0,83.14285714285714,1018.0,0,0.0,0,0,0.5,0.0,19.571428571428573,22.0,83.14285714285714,1018.0,0,0.0,0,0,0.5,0.0,19.571428571428573,22.0,83.14285714285714,1018.0
2016-07-17,0,0.0,0,0,0.5,0.0,22.857142857142858,25.142857142857142,75.42857142857143,1014.0,0,0.0,0,0,0.5,0.0,19.285714285714285,22.142857142857142,79.14285714285714,1015.5714285714286,0,0.0,0,0,0.5,0.0,19.285714285714285,22.142857142857142,79.14285714285714,1015.5714285714286,0,0.0,0,0,0.5,0.0,22.857142857142858,25.142857142857142,75.42857142857143,1014.0,0,0.0,0,0,0.5,0.0,19.285714285714285,22.142857142857142,79.14285714285714,1015.5714285714286,0,0.0,0,0,0.5,0.0,19.285714285714285,22.142857142857142,79.14285714285714,1015.5714285714286,0,0.0,0,0,0.5,0.0,19.285714285714285,22.142857142857142,79.14285714285714,1015.5714285714286,0,0.0,0,0,0.5,0.0,19.285714285714285,22.142857142857142,79.14285714285714,1015.5714285714286
2016-07-24,0,0.0,0,0,0.5,0.0,22.0,25.0,74.85714285714286,1015.1428571428571,0,0.0,0,0,0.5,0.0,18.571428571428573,21.428571428571427,79.28571428571429,1016.8571428571429,0,0.0,0,0,0.5,0.0,18.571428571428573,21.428571428571427,79.28571428571429,1016.8571428571429,0,0.0,0,0,0.5,0.0,22.0,25.0,74.85714285714286,1015.1428571428571,0,0.0,0,0,0.5,0.0,18.571428571428573,21.428571428571427,79.28571428571429,1016.8571428571429,0,0.0,0,0,0.5,0.0,18.571428571428573,21.428571428571427,79.28571428571429,1016.8571428571429,0,0.0,0,0,0.5,0.0,18.571428571428573,21.428571428571427,79.28571428571429,1016.8571428571429,0,0.0,0,0,0.5,0.0,18.571428571428573,21.428571428571427,79.28571428571429,1016.8571428571429
2016-07-31,0,0.0,0,0,0.5,0.0,23.571428571428573,26.142857142857142,68.28571428571429,1014.7142857142857,0,0.0,0,0,0.5,0.0,18.571428571428573,20.571428571428573,80.28571428571429,1016.8571428571429,0,0.0,0,0,0.5,0.0,18.571428571428573,20.571428571428573,80.28571428571429,1016.8571428571429,0,0.0,0,0,0.5,0.0,23.571428571428573,26.142857142857142,68.28571428571429,1014.7142857142857,0,0.0,0,0,0.5,0.0,18.571428571428573,20.571428571428573,80.28571428571429,1016.8571428571429,0,0.0,0,0,0.5,0.0,18.571428571428573,20.571428571428573,80.28571428571429,1016.8571428571429,0,0.0,0,0,0.5,0.0,18.571428571428573,20.571428571428573,80.28571428571429,1016.8571428571429,0,0.0,0,0,0.5,0.0,18.571428571428573,20.571428571428573,80.28571428571429,1016.8571428571429
2016-08-07,0,0.0,0,0,0.5,0.0,22.857142857142858,26.0,68.28571428571429,1016.0,0,0.0,0,0,0.5,0.0,18.571428571428573,22.285714285714285,70.85714285714286,1017.4285714285714,0,0.0,0,0,0.5,0.0,18.571428571428573,22.285714285714285,70.85714285714286,1017.4285714285714,0,0.0,0,0,0.5,0.0,22.857142857142858,26.0,68.28571428571429,1016.0,0,0.0,0,0,0.5,0.0,18.571428571428573,22.285714285714285,70.85714285714286,1017.4285714285714,0,0.0,0,0,0.5,0.0,18.571428571428573,22.285714285714285,70.85714285714286,1017.4285714285714,0,0.0,0,0,0.5,0.0,18.571428571428573,22.285714285714285,70.85714285714286,1017.4285714285714,0,0.0,0,0,0.5,0.0,18.571428571428573,22.285714285714285,70.85714285714286,1017.4285714285714
2016-08-14,0,0.0,0,0,0.5,0.0,22.857142857142858,25.571428571428573,68.57142857142857,1015.1428571428571,0,0.0,0,0,0.5,0.0,18.285714285714285,21.0,79.14285714285714,1016.8571428571429,0,0.0,0,0,0.5,0.0,18.285714285714285,21.0,79.14285714285714,1016.8571428571429,0,0.0,0,0,0.5,0.0,22.857142857142858,25.571428571428573,68.57142857142857,1015.1428571428571,0,0.0,0,0,0.5,0.0,18.285714285714285,21.0,79.14285714285714,1016.8571428571429,0,0.0,0,0,0.5,0.0,18.285714285714285,21.0,79.14285714285714,1016.8571428571429,0,0.0,0,0,0.5,0.0,18.285714285714285,21.0,79.14285714285714,1016.8571428571429,0,0.0,0,0,0.5,0.0,18.285714285714285,21.0,79.14285714285714,1016.8571428571429
2016-08-21,0,0.0,0,0,0.5,0.0,24.285714285714285,26.571428571428573,72.0,883.7142857142857,0,0.0,0,0,0.5,0.0,19.857142857142858,22.0,81.42857142857143,1016.2857142857143,0,0.0,0,0,0.5,0.0,19.857142857142858,22.0,81.42857142857143,1016.2857142857143,0,0.0,0,0,0.5,0.0,24.285714285714285,26.571428571428573,72.0,883.7142857142857,0,0.0,0,0,0.5,0.0,19.857142857142858,22.0,81.42857142857143,1016.2857142857143,0,0.0,0,0,0.5,0.0,19.857142857142858,22.0,81.42857142857143,1016.2857142857143,0,0.0,0,0,0.5,0.0,19.857142857142858,22.0,81.42857142857143,1016.2857142857143,0,0.0,0,0,0.5,0.0,19.857142857142858,22.0,81.42857142857143,1016.2857142857143
2016-08-28,0,0.0,0,0,0.5,0.0,24.142857142857142,26.857142857142858,66.85714285714286,1014.8571428571429,0,0.0,0,0,0.5,0.0,19.571428571428573,21.714285714285715,78.57142857142857,1016.7142857142857,0,0.0,0,0,0.5,0.0,19.571428571428573,21.714285714285715,78.57142857142857,1016.7142857142857,0,0.0,0,0,0.5,0.0,24.142857142857142,26.857142857142858,66.85714285714286,1014.8571428571429,0,0.0,0,0,0.5,0.0,19.571428571428573,21.714285714285715,78.57142857142857,1016.7142857142857,0,0.0,0,0,0.5,0.0,19.571428571428573,21.714285714285715,78.57142857142857,1016.7142857142857,0,0.0,0,0,0.5,0.0,19.571428571428573,21.714285714285715,78.57142857142857,1016.7142857142857,0,0.0,0,0,0.5,0.0,19.571428571428573,21.714285714285715,78.57142857142857,1016.7142857142857
2016-09-04,0,0.0,0,0,0.5,0.0,24.571428571428573,27.428571428571427,66.85714285714286,1015.0,0,0.0,0,0,0.5,0.0,20.0,24.0,69.14285714285714,1016.1428571428571,0,0.0,0,0,0.5,0.0,20.0,24.0,69.14285714285714,1016.1428571428571,0,0.0,0,0,0.5,0.0,24.571428571428573,27.428571428571427,66.85714285714286,1015.0,0,0.0,0,0,0.5,0.0,20.0,24.0,69.14285714285714,1016.1428571428571,0,0.0,0,0,0.5,0.0,20.0,24.0,69.14285714285714,1016.1428571428571,0,0.0,0,0,0.5,0.0,20.0,24.0,69.14285714285714,1016.1428571428571,0,0.0,0,0,0.5,0.0,20.0,24.0,69.14285714285714,1016.1428571428571
2016-09-11,0,0.0,0,0,0.5,0.0,24.0,26.285714285714285,68.28571428571429,1016.1428571428571,0,0.0,0,0,0.5,0.0,19.5,22.0,76.5,1017.5,0,0.0,0,0,0.5,0.0,19.5,22.0,76.5,1017.5,0,0.0,0,0,0.5,0.0,24.0,26.285714285714285,68.28571428571429,1016.1428571428571,0,0.0,0,0,0.5,0.0,19.5,22.0,76.5,1017.5,0,0.0,0,0,0.5,0.0,19.5,22.0,76.5,1017.5,0,0.0,0,0,0.5,0.0,19.5,22.0,76.5,1017.5,0,0.0,0,0,0.5,0.0,19.5,22.0,76.5,1017.5
2016-09-18,0,0.0,0,0,0.5,0.0,25.0,26.714285714285715,69.42857142857143,1014.8571428571429,0,0.0,0,0,0.5,0.0,20.0,22.142857142857142,81.14285714285714,1016.5714285714286,0,0.0,0,0,0.5,0.0,20.0,22.142857142857142,81.14285714285714,1016.5714285714286,0,0.0,0,0,0.5,0.0,25.0,26.714285714285715,69.42857142857143,1014.8571428571429,0,0.0,0,0,0.5,0.0,20.0,22.142857142857142,81.14285714285714,1016.5714285714286,0,0.0,0,0,0.5,0.0,20.0,22.142857142857142,81.14285714285714,1016.5714285714286,0,0.0,0,0,0.5,0.0,20.0,22.142857142857142,81.14285714285714,1016.5714285714286,0,0.0,0,0,0.5,0.0,20.0,22.142857142857142,81.14285714285714,1016.5714285714286
2016-09-25,0,0.0,0,0,0.5,0.0,25.0,27.142857142857142,68.85714285714286,1014.2857142857143,0,0.0,0,0,0.5,0.0,20.428571428571427,22.142857142857142,81.28571428571429,871.0,0,0.0,0,0,0.5,0.0,20.428571428571427,22.142857142857142,81.28571428571429,871.0,0,0.0,0,0,0.5,0.0,25.0,27.142857142857142,68.85714285714286,1014.2857142857143,0,0.0,0,0,0.5,0.0,20.428571428571427,22.142857142857142,81.28571428571429,871.0,0,0.0,0,0,0.5,0.0,20.428571428571427,22.142857142857142,81.28571428571429,871.0,0,0.0,0,0,0.5,0.0,20.428571428571427,22.142857142857142,81.28571428571429,871.0,0,0.0,0,0,0.5,0.0,20.428571428571427,22.142857142857142,81.28571428571429,871.0
2016-10-02,0,0.0,0,0,0.5,0.0,25.428571428571427,27.571428571428573,66.57142857142857,1013.0,0,0.0,0,0,0.5,0.0,20.4,22.8,76.2,1014.4,0,0.0,0,0,0.5,0.0,20.4,22.8,76.2,1014.4,0,0.0,0,0,0.5,0.0,25.428571428571427,27.571428571428573,66.57142857142857,1013.0,0,0.0,0,0,0.5,0.0,20.4,22.8,76.2,1014.4,0,0.0,0,0,0.5,0.0,20.4,22.8,76.2,1014.4,0,0.0,0,0,0.5,0.0,20.4,22.8,76.2,1014.4,0,0.0,0,0,0.5,0.0,20.4,22.8,76.2,1014.4
2016-10-09,0,0.0,0,0,0.5,0.0,25.0,27.571428571428573,65.28571428571429,1011.1428571428571,0,0.0,0,0,0.5,0.0,21.25,26.0,60.5,1011.5,0,0.0,0,0,0.5,0.0,21.25,26.0,60.5,1011.5,0,0.0,0,0,0.5,0.0,25.0,27.571428571428573,65.28571428571429,1011.1428571428571,0,0.0,0,0,0.5,0.0,21.25,26.0,60.5,1011.5,0,0.0,0,0,0.5,0.0,21.25,26.0,60.5,1011.5,0,0.0,0,0,0.5,0.0,21.25,26.0,60.5,1011.5,0,0.0,0,0,0.5,0.0,21.25,26.0,60.5,1011.5
2016-10-16,0,0.0,0,0,0.5,0.0,25.285714285714285,27.714285714285715,64.14285714285714,1013.2857142857143,0,0.0,0,0,0.5,0.0,20.428571428571427,23.571428571428573,70.57142857142857,1014.7142857142857,0,0.0,0,0,0.5,0.0,20.428571428571427,23.571428571428573,70.57142857142857,1014.7142857142857,0,0.0,0,0,0.5,0.0,25.285714285714285,27.714285714285715,64.14285714285714,1013.2857142857143,0,0.0,0,0,0.5,0.0,20.428571428571427,23.571428571428573,70.57142857142857,1014.7142857142857,0,0.0,0,0,0.5,0.0,20.428571428571427,23.571428571428573,70.57142857142857,1014.7142857142857,0,0.0,0,0,0.5,0.0,20.428571428571427,23.571428571428573,70.57142857142857,1014.7142857142857,0,0.0,0,0,0.5,0.0,20.428571428571427,23.571428571428573,70.57142857142857,1014.7142857142857
2016-10-23,0,0.0,0,0,0.5,0.0,25.857142857142858,27.142857142857142,70.0,1012.1428571428571,0,0.0,0,0,0.5,0.0,20.857142857142858,22.571428571428573,82.14285714285714,1014.2857142857143,0,0.0,0,0,0.5,0.0,20.857142857142858,22.571428571428573,82.14285714285714,1014.2857142857143,0,0.0,0,0,0.5,0.0,25.857142857142858,27.142857142857142,70.0,1012.1428571428571,0,0.0,0,0,0.5,0.0,20.857142857142858,22.571428571428573,82.14285714285714,1014.2857142857143,0,0.0,0,0,0.5,0.0,20.857142857142858,22.571428571428573,82.14285714285714,1014.2857142857143,0,0.0,0,0,0.5,0.0,20.857142857142858,22.571428571428573,82.14285714285714,1014.2857142857143,0,0.0,0,0,0.5,0.0,20.857142857142858,22.571428571428573,82.14285714285714,1014.2857142857143
2016-10-30,0,0.0,0,0,0.5,0.0,25.714285714285715,27.285714285714285,67.85714285714286,1012.0,0,0.0,0,0,0.5,0.0,21.0,23.142857142857142,78.85714285714286,1013.7142857142857,0,0.0,0,0,0.5,0.0,21.0,23.142857142857142,78.85714285714286,1013.7142857142857,0,0.0,0,0,0.5,0.0,25.714285714285715,27.285714285714285,67.85714285714286,1012.0,0,0.0,0,0,0.5,0.0,21.0,23.142857142857142,78.85714285714286,1013.7142857142857,0,0.0,0,0,0.5,0.0,21.0,23.142857142857142,78.85714285714286,1013.7142857142857,0,0.0,0,0,0.5,0.0,21.0,23.142857142857142,78.85714285714286,1013.7142857142857,0,0.0,0,0,0.5,0.0,21.0,23.142857142857142,78.85714285714286,1013.7142857142857
2016-11-06,0,0.0,0,0,0.5,0.0,25.714285714285715,27.714285714285715,68.28571428571429,1013.5714285714286,0,0.0,0,0,0.5,0.0,21.0,23.142857142857142,76.57142857142857,1015.2857142857143,0,0.0,0,0,0.5,0.0,21.0,23.142857142857142,76.57142857142857,1015.2857142857143,0,0.0,0,0,0.5,0.0,25.714285714285715,27.714285714285715,68.28571428571429,1013.5714285714286,0,0.0,0,0,0.5,0.0,21.0,23.142857142857142,76.57142857142857,1015.2857142857143,0,0.0,0,0,0.5,0.0,21.0,23.142857142857142,76.57142857142857,1015.2857142857143,0,0.0,0,0,0.5,0.0,21.0,23.142857142857142,76.57142857142857,1015.2857142857143,0,0.0,0,0,0.5,0.0,21.0,23.142857142857142,76.57142857142857,1015.2857142857143
2016-11-13,0,0.0,0,0,0.5,0.0,25.857142857142858,27.714285714285715,69.42857142857143,1011.4285714285714,0,0.0,0,0,0.5,0.0,21.142857142857142,24.285714285714285,73.28571428571429,1013.0,0,0.0,0,0,0.5,0.0,21.142857142857142,24.285714285714285,73.28571428571429,1013.0,0,0.0,0,0,0.5,0.0,25.857142857142858,27.714285714285715,69.42857142857143,1011.4285714285714,0,0.0,0,0,0.5,0.0,21.142857142857142,24.285714285714285,73.28571428571429,1013.0,0,0.0,0,0,0.5,0.0,21.142857142857142,24.285714285714285,73.28571428571429,1013.0,0,0.0,0,0,0.5,0.0,21.142857142857142,24.285714285714285,73.28571428571429,1013.0,0,0.0,0,0,0.5,0.0,21.142857142857142,24.285714285714285,73.28571428571429,1013.0
2016-11-20,0,0.0,0,0,0.5,0.0,26.0,28.571428571428573,67.71428571428571,1008.8571428571429,0,0.0,0,0,0.5,0.0,21.333333333333332,26.833333333333332,62.833333333333336,1009.5,0,0.0,0,0,0.5,0.0,21.333333333333332,26.833333333333332,62.833333333333336,1009.5,0,0.0,0,0,0.5,0.0,26.0,28.571428571428573,67.71428571428571,1008.8571428571429,0,0.0,0,0,0.5,0.0,21.333333333333332,26.833333333333332,62.833333333333336,1009.5,0,0.0,0,0,0.5,0.0,21.333333333333332,26.833333333333332,62.833333333333336,1009.5,0,0.0,0,0,0.5,0.0,21.333333333333332,26.833333333333332,62.833333333333336,1009.5,0,0.0,0,0,0.5,0.0,21.333333333333332,26.833333333333332,62.833333333333336,1009.5
2016-11-27,0,0.0,0,0,0.5,0.0,26.0,27.285714285714285,70.0,1011.5714285714286,0,0.0,0,0,0.5,0.0,21.285714285714285,23.285714285714285,79.0,1013.1428571428571,0,0.0,0,0,0.5,0.0,21.285714285714285,23.285714285714285,79.0,1013.1428571428571,0,0.0,0,0,0.5,0.0,26.0,27.285714285714285,70.0,1011.5714285714286,0,0.0,0,0,0.5,0.0,21.285714285714285,23.285714285714285,79.0,1013.1428571428571,0,0.0,0,0,0.5,0.0,21.285714285714285,23.285714285714285,79.0,1013.1428571428571,0,0.0,0,0,0.5,0.0,21.285714285714285,23.285714285714285,79.0,1013.1428571428571,0,0.0,0,0,0.5,0.0,21.285714285714285,23.285714285714285,79.0,1013.1428571428571
2016-12-04,0,0.0,0,0,0.5,0.0,26.714285714285715,28.0,65.85714285714286,1011.5714285714286,0,0.0,0,0,0.5,0.0,21.285714285714285,24.857142857142858,73.14285714285714,1013.1428571428571,0,0.0,0,0,0.5,0.0,21.285714285714285,24.857142857142858,73.14285714285714,1013.1428571428571,0,0.0,0,0,0.5,0.0,26.714285714285715,28.0,65.85714285714286,1011.5714285714286,0,0.0,0,0,0.5,0.0,21.285714285714285,24.857142857142858,73.14285714285714,1013.1428571428571,0,0.0,0,0,0.5,0.0,21.285714285714285,24.857142857142858,73.14285714285714,1013.1428571428571,0,0.0,0,0,0.5,0.0,21.285714285714285,24.857142857142858,73.14285714285714,1013.1428571428571,0,0.0,0,0,0.5,0.0,21.285714285714285,24.857142857142858,73.14285714285714,1013.1428571428571
2016-12-11,0,0.0,0,0,0.5,0.0,26.285714285714285,27.714285714285715,70.0,1011.0,0,0.0,0,0,0.5,0.0,21.857142857142858,24.142857142857142,78.0,1012.7142857142857,0,0.0,0,0,0.5,0.0,21.857142857142858,24.142857142857142,78.0,1012.7142857142857,0,0.0,0,0,0.5,0.0,26.285714285714285,27.714285714285715,70.0,1011.0,0,0.0,0,0,0.5,0.0,21.857142857142858,24.142857142857142,78.0,1012.7142857142857,0,0.0,0,0,0.5,0.0,21.857142857142858,24.142857142857142,78.0,1012.7142857142857,0,0.0,0,0,0.5,0.0,21.857142857142858,24.142857142857142,78.0,1012.7142857142857,0,0.0,0,0,0.5,0.0,21.857142857142858,24.142857142857142,78.0,1012.7142857142857
2016-12-18,0,0.0,0,0,0.5,0.0,26.285714285714285,27.571428571428573,70.71428571428571,1011.1428571428571,0,0.0,0,0,0.5,0.0,21.75,23.75,76.0,1012.75,0,0.0,0,0,0.5,0.0,21.75,23.75,76.0,1012.75,0,0.0,0,0,0.5,0.0,26.285714285714285,27.571428571428573,70.71428571428571,1011.1428571428571,0,0.0,0,0,0.5,0.0,21.75,23.75,76.0,1012.75,0,0.0,0,0,0.5,0.0,21.75,23.75,76.0,1012.75,0,0.0,0,0,0.5,0.0,21.75,23.75,76.0,1012.75,0,0.0,0,0,0.5,0.0,21.75,23.75,76.0,1012.75
